path,label,split
data\raw\oblong\oblong (62).jpg,oblong,val
data\raw\oblong\oblong (90).jpg,oblong,val
data\raw\oblong\oblong (588).jpg,oblong,val
data\raw\oblong\oblong (323).jpg,oblong,val
data\raw\oblong\oblong (232).jpg,oblong,val
data\raw\oblong\oblong (496).jpg,oblong,val
data\raw\oblong\oblong (443).jpg,oblong,val
data\raw\oblong\oblong (429).jpg,oblong,val
data\raw\oblong\oblong (369).jpg,oblong,val
data\raw\oblong\oblong (15).jpg,oblong,val
data\raw\oblong\oblong (398).jpg,oblong,val
data\raw\oblong\oblong (140).jpg,oblong,val
data\raw\oblong\oblong (86).jpg,oblong,val
data\raw\oblong\oblong (374).jpg,oblong,val
data\raw\oblong\oblong (9).jpg,oblong,val
data\raw\oblong\oblong (251).jpg,oblong,val
data\raw\oblong\oblong (507).jpg,oblong,val
data\raw\oblong\oblong (779).jpg,oblong,val
data\raw\oblong\oblong (682).jpg,oblong,val
data\raw\oblong\oblong (189).jpg,oblong,val
data\raw\oblong\oblong (499).jpg,oblong,val
data\raw\oblong\oblong (181).jpg,oblong,val
data\raw\oblong\oblong (307).jpg,oblong,val
data\raw\oblong\oblong (864).jpg,oblong,val
data\raw\oblong\oblong (729).jpg,oblong,val
data\raw\oblong\oblong (680).jpg,oblong,val
data\raw\oblong\oblong (314).jpg,oblong,val
data\raw\oblong\oblong (161).jpg,oblong,val
data\raw\oblong\oblong (668).jpg,oblong,val
data\raw\oblong\oblong (130).jpg,oblong,val
data\raw\oblong\oblong (598).jpg,oblong,val
data\raw\oblong\oblong (548).jpg,oblong,val
data\raw\oblong\oblong (676).jpg,oblong,val
data\raw\oblong\oblong (390).jpg,oblong,val
data\raw\oblong\oblong (449).jpg,oblong,val
data\raw\oblong\oblong (590).jpg,oblong,val
data\raw\oblong\oblong (933).jpg,oblong,val
data\raw\oblong\oblong (400).jpg,oblong,val
data\raw\oblong\oblong (944).jpg,oblong,val
data\raw\oblong\oblong (698).jpg,oblong,val
data\raw\oblong\oblong (465).jpg,oblong,val
data\raw\oblong\oblong (737).jpg,oblong,val
data\raw\oblong\oblong (673).jpg,oblong,val
data\raw\oblong\oblong (41).jpg,oblong,val
data\raw\oblong\oblong (342).jpg,oblong,val
data\raw\oblong\oblong (530).jpg,oblong,val
data\raw\oblong\oblong (167).jpg,oblong,val
data\raw\oblong\oblong (240).jpg,oblong,val
data\raw\oblong\oblong (701).jpg,oblong,val
data\raw\oblong\oblong (476).jpg,oblong,val
data\raw\oblong\oblong (230).jpg,oblong,val
data\raw\oblong\oblong (764).jpg,oblong,val
data\raw\oblong\oblong (111).jpg,oblong,val
data\raw\oblong\oblong (833).jpg,oblong,val
data\raw\oblong\oblong (583).jpg,oblong,val
data\raw\oblong\oblong (780).jpg,oblong,val
data\raw\oblong\oblong (503).jpg,oblong,val
data\raw\oblong\oblong (190).jpg,oblong,val
data\raw\oblong\oblong (403).jpg,oblong,val
data\raw\oblong\oblong (642).jpg,oblong,val
data\raw\oblong\oblong (561).jpg,oblong,val
data\raw\oblong\oblong (214).jpg,oblong,val
data\raw\oblong\oblong (931).jpg,oblong,val
data\raw\oblong\oblong (899).jpg,oblong,val
data\raw\oblong\oblong (238).jpg,oblong,val
data\raw\oblong\oblong (941).jpg,oblong,val
data\raw\oblong\oblong (71).jpg,oblong,val
data\raw\oblong\oblong (454).jpg,oblong,val
data\raw\oblong\oblong (45).jpg,oblong,val
data\raw\oblong\oblong (839).jpg,oblong,val
data\raw\oblong\oblong (534).jpg,oblong,val
data\raw\oblong\oblong (785).jpg,oblong,val
data\raw\oblong\oblong (391).jpg,oblong,val
data\raw\oblong\oblong (138).jpg,oblong,val
data\raw\oblong\oblong (477).jpg,oblong,val
data\raw\oblong\oblong (984).jpg,oblong,val
data\raw\oblong\oblong (830).jpg,oblong,val
data\raw\oblong\oblong (625).jpg,oblong,val
data\raw\oblong\oblong (318).jpg,oblong,val
data\raw\oblong\oblong (741).jpg,oblong,val
data\raw\oblong\oblong (272).jpg,oblong,val
data\raw\oblong\oblong (395).jpg,oblong,val
data\raw\oblong\oblong (518).jpg,oblong,val
data\raw\oblong\oblong (446).jpg,oblong,val
data\raw\oblong\oblong (6).jpg,oblong,val
data\raw\oblong\oblong (922).jpg,oblong,val
data\raw\oblong\oblong (850).jpg,oblong,val
data\raw\oblong\oblong (404).jpg,oblong,val
data\raw\oblong\oblong (416).jpg,oblong,val
data\raw\oblong\oblong (544).jpg,oblong,val
data\raw\oblong\oblong (595).jpg,oblong,val
data\raw\oblong\oblong (51).jpg,oblong,val
data\raw\oblong\oblong (97).jpg,oblong,val
data\raw\oblong\oblong (55).jpg,oblong,val
data\raw\oblong\oblong (706).jpg,oblong,train
data\raw\oblong\oblong (632).jpg,oblong,val
data\raw\oblong\oblong (93).jpg,oblong,val
data\raw\oblong\oblong (373).jpg,oblong,train
data\raw\oblong\oblong (768).jpg,oblong,val
data\raw\oblong\oblong (99).jpg,oblong,train
data\raw\oblong\oblong (100).jpg,oblong,val
data\raw\oblong\oblong (867).jpg,oblong,val
data\raw\oblong\oblong (566).jpg,oblong,val
data\raw\oblong\oblong (411).jpg,oblong,val
data\raw\oblong\oblong (480).jpg,oblong,val
data\raw\oblong\oblong (886).jpg,oblong,val
data\raw\oblong\oblong (352).jpg,oblong,val
data\raw\oblong\oblong (162).jpg,oblong,val
data\raw\oblong\oblong (223).jpg,oblong,val
data\raw\oblong\oblong (787).jpg,oblong,val
data\raw\oblong\oblong (567).jpg,oblong,val
data\raw\oblong\oblong (650).jpg,oblong,val
data\raw\oblong\oblong (274).jpg,oblong,val
data\raw\oblong\oblong (451).jpg,oblong,val
data\raw\oblong\oblong (231).jpg,oblong,val
data\raw\oblong\oblong (852).jpg,oblong,val
data\raw\oblong\oblong (519).jpg,oblong,val
data\raw\oblong\oblong (322).jpg,oblong,train
data\raw\oblong\oblong (533).jpg,oblong,val
data\raw\oblong\oblong (543).jpg,oblong,val
data\raw\oblong\oblong (481).jpg,oblong,val
data\raw\oblong\oblong (35).jpg,oblong,val
data\raw\oblong\oblong (749).jpg,oblong,val
data\raw\oblong\oblong (568).jpg,oblong,val
data\raw\oblong\oblong (994).jpg,oblong,val
data\raw\oblong\oblong (759).jpg,oblong,val
data\raw\oblong\oblong (872).jpg,oblong,val
data\raw\oblong\oblong (24).jpg,oblong,val
data\raw\oblong\oblong (970).jpg,oblong,val
data\raw\oblong\oblong (206).jpg,oblong,val
data\raw\oblong\oblong (523).jpg,oblong,val
data\raw\oblong\oblong (202).jpg,oblong,val
data\raw\oblong\oblong (971).jpg,oblong,val
data\raw\oblong\oblong (184).jpg,oblong,val
data\raw\oblong\oblong (474).jpg,oblong,val
data\raw\oblong\oblong (607).jpg,oblong,val
data\raw\oblong\oblong (110).jpg,oblong,val
data\raw\oblong\oblong (606).jpg,oblong,val
data\raw\oblong\oblong (385).jpg,oblong,val
data\raw\oblong\oblong (244).jpg,oblong,val
data\raw\oblong\oblong (752).jpg,oblong,val
data\raw\oblong\oblong (319).jpg,oblong,val
data\raw\oblong\oblong (835).jpg,oblong,val
data\raw\oblong\oblong (66).jpg,oblong,val
data\raw\oblong\oblong (68).jpg,oblong,val
data\raw\oblong\oblong (124).jpg,oblong,val
data\raw\oblong\oblong (21).jpg,oblong,val
data\raw\oblong\oblong (545).jpg,oblong,val
data\raw\oblong\oblong (742).jpg,oblong,val
data\raw\oblong\oblong (945).jpg,oblong,val
data\raw\oblong\oblong (363).jpg,oblong,test
data\raw\oblong\oblong (219).jpg,oblong,test
data\raw\oblong\oblong (604).jpg,oblong,test
data\raw\oblong\oblong (344).jpg,oblong,test
data\raw\oblong\oblong (286).jpg,oblong,test
data\raw\oblong\oblong (145).jpg,oblong,test
data\raw\oblong\oblong (894).jpg,oblong,test
data\raw\oblong\oblong (917).jpg,oblong,test
data\raw\oblong\oblong (98).jpg,oblong,test
data\raw\oblong\oblong (558).jpg,oblong,test
data\raw\oblong\oblong (921).jpg,oblong,test
data\raw\oblong\oblong (672).jpg,oblong,test
data\raw\oblong\oblong (431).jpg,oblong,test
data\raw\oblong\oblong (576).jpg,oblong,test
data\raw\oblong\oblong (271).jpg,oblong,test
data\raw\oblong\oblong (148).jpg,oblong,test
data\raw\oblong\oblong (48).jpg,oblong,test
data\raw\oblong\oblong (524).jpg,oblong,test
data\raw\oblong\oblong (599).jpg,oblong,test
data\raw\oblong\oblong (704).jpg,oblong,test
data\raw\oblong\oblong (10).jpg,oblong,test
data\raw\oblong\oblong (959).jpg,oblong,test
data\raw\oblong\oblong (572).jpg,oblong,test
data\raw\oblong\oblong (470).jpg,oblong,test
data\raw\oblong\oblong (810).jpg,oblong,test
data\raw\oblong\oblong (204).jpg,oblong,test
data\raw\oblong\oblong (397).jpg,oblong,test
data\raw\oblong\oblong (330).jpg,oblong,test
data\raw\oblong\oblong (389).jpg,oblong,test
data\raw\oblong\oblong (18).jpg,oblong,test
data\raw\oblong\oblong (517).jpg,oblong,test
data\raw\oblong\oblong (131).jpg,oblong,test
data\raw\oblong\oblong (605).jpg,oblong,test
data\raw\oblong\oblong (8).jpg,oblong,test
data\raw\oblong\oblong (911).jpg,oblong,test
data\raw\oblong\oblong (468).jpg,oblong,test
data\raw\oblong\oblong (709).jpg,oblong,test
data\raw\oblong\oblong (956).jpg,oblong,test
data\raw\oblong\oblong (555).jpg,oblong,test
data\raw\oblong\oblong (738).jpg,oblong,test
data\raw\oblong\oblong (478).jpg,oblong,test
data\raw\oblong\oblong (401).jpg,oblong,test
data\raw\oblong\oblong (246).jpg,oblong,test
data\raw\oblong\oblong (89).jpg,oblong,test
data\raw\oblong\oblong (195).jpg,oblong,test
data\raw\oblong\oblong (716).jpg,oblong,test
data\raw\oblong\oblong (394).jpg,oblong,test
data\raw\oblong\oblong (405).jpg,oblong,test
data\raw\oblong\oblong (999).jpg,oblong,test
data\raw\oblong\oblong (419).jpg,oblong,test
data\raw\oblong\oblong (92).jpg,oblong,test
data\raw\oblong\oblong (935).jpg,oblong,test
data\raw\oblong\oblong (551).jpg,oblong,test
data\raw\oblong\oblong (849).jpg,oblong,test
data\raw\oblong\oblong (684).jpg,oblong,test
data\raw\oblong\oblong (50).jpg,oblong,test
data\raw\oblong\oblong (638).jpg,oblong,test
data\raw\oblong\oblong (265).jpg,oblong,test
data\raw\oblong\oblong (354).jpg,oblong,test
data\raw\oblong\oblong (505).jpg,oblong,test
data\raw\oblong\oblong (7).jpg,oblong,test
data\raw\oblong\oblong (577).jpg,oblong,test
data\raw\oblong\oblong (995).jpg,oblong,test
data\raw\oblong\oblong (26).jpg,oblong,test
data\raw\oblong\oblong (796).jpg,oblong,test
data\raw\oblong\oblong (801).jpg,oblong,test
data\raw\oblong\oblong (135).jpg,oblong,test
data\raw\oblong\oblong (63).jpg,oblong,test
data\raw\oblong\oblong (346).jpg,oblong,test
data\raw\oblong\oblong (856).jpg,oblong,test
data\raw\oblong\oblong (718).jpg,oblong,train
data\raw\oblong\oblong (803).jpg,oblong,test
data\raw\oblong\oblong (117).jpg,oblong,test
data\raw\oblong\oblong (64).jpg,oblong,test
data\raw\oblong\oblong (629).jpg,oblong,test
data\raw\oblong\oblong (892).jpg,oblong,test
data\raw\oblong\oblong (87).jpg,oblong,test
data\raw\oblong\oblong (72).jpg,oblong,test
data\raw\oblong\oblong (309).jpg,oblong,test
data\raw\oblong\oblong (182).jpg,oblong,test
data\raw\oblong\oblong (121).jpg,oblong,test
data\raw\oblong\oblong (329).jpg,oblong,test
data\raw\oblong\oblong (655).jpg,oblong,test
data\raw\oblong\oblong (396).jpg,oblong,test
data\raw\oblong\oblong (776).jpg,oblong,test
data\raw\oblong\oblong (497).jpg,oblong,test
data\raw\oblong\oblong (918).jpg,oblong,test
data\raw\oblong\oblong (134).jpg,oblong,test
data\raw\oblong\oblong (65).jpg,oblong,test
data\raw\oblong\oblong (172).jpg,oblong,test
data\raw\oblong\oblong (501).jpg,oblong,test
data\raw\oblong\oblong (553).jpg,oblong,test
data\raw\oblong\oblong (596).jpg,oblong,test
data\raw\oblong\oblong (56).jpg,oblong,test
data\raw\oblong\oblong (349).jpg,oblong,test
data\raw\oblong\oblong (47).jpg,oblong,test
data\raw\oblong\oblong (743).jpg,oblong,test
data\raw\oblong\oblong (379).jpg,oblong,test
data\raw\oblong\oblong (997).jpg,oblong,test
data\raw\oblong\oblong (53).jpg,oblong,test
data\raw\oblong\oblong (212).jpg,oblong,test
data\raw\oblong\oblong (502).jpg,oblong,test
data\raw\oblong\oblong (991).jpg,oblong,test
data\raw\oblong\oblong (948).jpg,oblong,test
data\raw\oblong\oblong (622).jpg,oblong,test
data\raw\oblong\oblong (859).jpg,oblong,test
data\raw\oblong\oblong (789).jpg,oblong,test
data\raw\oblong\oblong (647).jpg,oblong,test
data\raw\oblong\oblong (381).jpg,oblong,test
data\raw\oblong\oblong (829).jpg,oblong,test
data\raw\oblong\oblong (250).jpg,oblong,test
data\raw\oblong\oblong (153).jpg,oblong,train
data\raw\oblong\oblong (164).jpg,oblong,test
data\raw\oblong\oblong (229).jpg,oblong,train
data\raw\oblong\oblong (860).jpg,oblong,test
data\raw\oblong\oblong (343).jpg,oblong,test
data\raw\oblong\oblong (936).jpg,oblong,test
data\raw\oblong\oblong (235).jpg,oblong,test
data\raw\oblong\oblong (696).jpg,oblong,test
data\raw\oblong\oblong (305).jpg,oblong,test
data\raw\oblong\oblong (60).jpg,oblong,test
data\raw\oblong\oblong (203).jpg,oblong,test
data\raw\oblong\oblong (490).jpg,oblong,test
data\raw\oblong\oblong (280).jpg,oblong,test
data\raw\oblong\oblong (96).jpg,oblong,test
data\raw\oblong\oblong (84).jpg,oblong,test
data\raw\oblong\oblong (708).jpg,oblong,test
data\raw\oblong\oblong (641).jpg,oblong,test
data\raw\oblong\oblong (675).jpg,oblong,test
data\raw\oblong\oblong (828).jpg,oblong,test
data\raw\oblong\oblong (824).jpg,oblong,test
data\raw\oblong\oblong (341).jpg,oblong,train
data\raw\oblong\oblong (950).jpg,oblong,test
data\raw\oblong\oblong (313).jpg,oblong,test
data\raw\oblong\oblong (731).jpg,oblong,test
data\raw\oblong\oblong (163).jpg,oblong,test
data\raw\oblong\oblong (516).jpg,oblong,test
data\raw\oblong\oblong (891).jpg,oblong,test
data\raw\oblong\oblong (746).jpg,oblong,test
data\raw\oblong\oblong (359).jpg,oblong,test
data\raw\oblong\oblong (75).jpg,oblong,test
data\raw\oblong\oblong (364).jpg,oblong,test
data\raw\oblong\oblong (311).jpg,oblong,test
data\raw\oblong\oblong (128).jpg,oblong,test
data\raw\oblong\oblong (367).jpg,oblong,test
data\raw\oblong\oblong (531).jpg,oblong,test
data\raw\oblong\oblong (646).jpg,oblong,test
data\raw\oblong\oblong (733).jpg,oblong,test
data\raw\oblong\oblong (513).jpg,oblong,test
data\raw\oblong\oblong (475).jpg,oblong,test
data\raw\oval\oval (445).jpg,oval,train
data\raw\oval\oval (595).jpg,oval,train
data\raw\oval\oval (311).jpg,oval,train
data\raw\oval\oval (920).jpg,oval,train
data\raw\oval\oval (122).jpg,oval,train
data\raw\oval\oval (886).jpg,oval,train
data\raw\oval\oval (782).jpg,oval,train
data\raw\oval\oval (715).jpg,oval,train
data\raw\oval\oval (706).jpg,oval,train
data\raw\oval\oval (958).jpg,oval,train
data\raw\oval\oval (277).jpg,oval,train
data\raw\oval\oval (524).jpg,oval,train
data\raw\oval\oval (990).jpg,oval,train
data\raw\oval\oval (794).jpg,oval,train
data\raw\oval\oval (180).jpg,oval,train
data\raw\oval\oval (669).jpg,oval,train
data\raw\oval\oval (716).jpg,oval,train
data\raw\oval\oval (827).jpg,oval,train
data\raw\oval\oval (359).jpg,oval,train
data\raw\oval\oval (480).jpg,oval,train
data\raw\oval\oval (522).jpg,oval,train
data\raw\oval\oval (107).jpg,oval,train
data\raw\oval\oval (143).jpg,oval,train
data\raw\oval\oval (279).jpg,oval,train
data\raw\oval\oval (400).jpg,oval,train
data\raw\oval\oval (993).jpg,oval,train
data\raw\oval\oval (339).jpg,oval,train
data\raw\oval\oval (130).jpg,oval,train
data\raw\oval\oval (43).jpg,oval,train
data\raw\oval\oval (683).jpg,oval,train
data\raw\oval\oval (209).jpg,oval,train
data\raw\oval\oval (838).jpg,oval,train
data\raw\oval\oval (163).jpg,oval,train
data\raw\oval\oval (855).jpg,oval,train
data\raw\oval\oval (929).jpg,oval,train
data\raw\oval\oval (832).jpg,oval,train
data\raw\oval\oval (750).jpg,oval,train
data\raw\oval\oval (302).jpg,oval,train
data\raw\oval\oval (254).jpg,oval,train
data\raw\oval\oval (711).jpg,oval,train
data\raw\oval\oval (552).jpg,oval,train
data\raw\oval\oval (443).jpg,oval,train
data\raw\oval\oval (874).jpg,oval,train
data\raw\oval\oval (308).jpg,oval,train
data\raw\oval\oval (225).jpg,oval,train
data\raw\oval\oval (42).jpg,oval,train
data\raw\oval\oval (140).jpg,oval,train
data\raw\oval\oval (679).jpg,oval,train
data\raw\oval\oval (836).jpg,oval,train
data\raw\oval\oval (12).jpg,oval,train
data\raw\oval\oval (17).jpg,oval,train
data\raw\oval\oval (614).jpg,oval,train
data\raw\oval\oval (321).jpg,oval,train
data\raw\oval\oval (262).jpg,oval,train
data\raw\oval\oval (892).jpg,oval,train
data\raw\oval\oval (775).jpg,oval,train
data\raw\oval\oval (385).jpg,oval,train
data\raw\oval\oval (45).jpg,oval,train
data\raw\oval\oval (515).jpg,oval,train
data\raw\oval\oval (610).jpg,oval,train
data\raw\oval\oval (240).jpg,oval,train
data\raw\oval\oval (354).jpg,oval,train
data\raw\oval\oval (730).jpg,oval,train
data\raw\oval\oval (809).jpg,oval,train
data\raw\oval\oval (822).jpg,oval,train
data\raw\oval\oval (347).jpg,oval,train
data\raw\oval\oval (968).jpg,oval,train
data\raw\oval\oval (792).jpg,oval,train
data\raw\oval\oval (538).jpg,oval,train
data\raw\oval\oval (352).jpg,oval,train
data\raw\oval\oval (650).jpg,oval,train
data\raw\oval\oval (591).jpg,oval,train
data\raw\oval\oval (345).jpg,oval,train
data\raw\oval\oval (608).jpg,oval,train
data\raw\oval\oval (444).jpg,oval,train
data\raw\oval\oval (448).jpg,oval,train
data\raw\oval\oval (425).jpg,oval,train
data\raw\oval\oval (771).jpg,oval,train
data\raw\oval\oval (386).jpg,oval,train
data\raw\oval\oval (733).jpg,oval,train
data\raw\oval\oval (78).jpg,oval,train
data\raw\oval\oval (871).jpg,oval,train
data\raw\oval\oval (449).jpg,oval,train
data\raw\oval\oval (613).jpg,oval,train
data\raw\oval\oval (889).jpg,oval,train
data\raw\oval\oval (146).jpg,oval,train
data\raw\oval\oval (951).jpg,oval,train
data\raw\oval\oval (865).jpg,oval,train
data\raw\oval\oval (808).jpg,oval,train
data\raw\oval\oval (175).jpg,oval,train
data\raw\oval\oval (172).jpg,oval,train
data\raw\oval\oval (549).jpg,oval,train
data\raw\oval\oval (103).jpg,oval,train
data\raw\oval\oval (233).jpg,oval,train
data\raw\oval\oval (470).jpg,oval,train
data\raw\oval\oval (767).jpg,oval,train
data\raw\oval\oval (604).jpg,oval,train
data\raw\oval\oval (764).jpg,oval,train
data\raw\oval\oval (118).jpg,oval,train
data\raw\oval\oval (579).jpg,oval,train
data\raw\oval\oval (530).jpg,oval,train
data\raw\oval\oval (611).jpg,oval,train
data\raw\oval\oval (565).jpg,oval,train
data\raw\oval\oval (815).jpg,oval,train
data\raw\oval\oval (743).jpg,oval,train
data\raw\oval\oval (238).jpg,oval,train
data\raw\oval\oval (287).jpg,oval,train
data\raw\oval\oval (762).jpg,oval,train
data\raw\oval\oval (859).jpg,oval,train
data\raw\oval\oval (882).jpg,oval,train
data\raw\oval\oval (310).jpg,oval,train
data\raw\oval\oval (91).jpg,oval,train
data\raw\oval\oval (582).jpg,oval,train
data\raw\oval\oval (434).jpg,oval,train
data\raw\oval\oval (176).jpg,oval,train
data\raw\oval\oval (939).jpg,oval,train
data\raw\oval\oval (872).jpg,oval,train
data\raw\oval\oval (428).jpg,oval,train
data\raw\oval\oval (450).jpg,oval,train
data\raw\oval\oval (631).jpg,oval,train
data\raw\oval\oval (182).jpg,oval,train
data\raw\oval\oval (298).jpg,oval,train
data\raw\oval\oval (299).jpg,oval,train
data\raw\oval\oval (521).jpg,oval,train
data\raw\oval\oval (885).jpg,oval,train
data\raw\oval\oval (901).jpg,oval,train
data\raw\oval\oval (840).jpg,oval,train
data\raw\oval\oval (532).jpg,oval,train
data\raw\oval\oval (276).jpg,oval,train
data\raw\oval\oval (151).jpg,oval,train
data\raw\oval\oval (336).jpg,oval,train
data\raw\oval\oval (412).jpg,oval,train
data\raw\oval\oval (547).jpg,oval,train
data\raw\oval\oval (462).jpg,oval,train
data\raw\oval\oval (109).jpg,oval,train
data\raw\oval\oval (959).jpg,oval,train
data\raw\oval\oval (293).jpg,oval,train
data\raw\oval\oval (866).jpg,oval,train
data\raw\oval\oval (267).jpg,oval,train
data\raw\oval\oval (324).jpg,oval,train
data\raw\oval\oval (663).jpg,oval,train
data\raw\oval\oval (850).jpg,oval,train
data\raw\oval\oval (915).jpg,oval,train
data\raw\oval\oval (77).jpg,oval,train
data\raw\oval\oval (314).jpg,oval,train
data\raw\oval\oval (363).jpg,oval,train
data\raw\oval\oval (525).jpg,oval,train
data\raw\oval\oval (580).jpg,oval,train
data\raw\oval\oval (499).jpg,oval,train
data\raw\oval\oval (203).jpg,oval,train
data\raw\oval\oval (155).jpg,oval,train
